1,511,489,24.75,29.06,7.23,30,35,561,67,37,18,10,19,24,32,30,32,38,36,33,23,18,16,5,1,0
2,499,501,24.924050632911392,28.746835443037973,6.734177215189874,30,35,570,244,19,9,4,10,12,16,15,16,19,18,16,12,9,8,2,1,0
3,519,481,25.39589442815249,29.237536656891496,6.5982404692082115,30,35,521,277,119,4,2,5,6,8,7,9,9,9,8,6,4,5,0,1,0
4,524,476,17.238095238095237,19.38095238095238,5.7936507936507935,30,35,484,263,135,79,0,3,3,4,3,5,4,5,4,3,2,2,0,1,0
5,503,497,18.672727272727272,18.563636363636363,3.0545454545454547,30,35,421,269,133,92,66,1,2,2,1,3,2,2,3,1,1,1,0,0,0
6,514,486,20.703125,21.0546875,4.140625,25,30,373,265,143,85,70,55,1,1,0,2,1,1,2,0,0,1,0,0,0
7,516,484,22.796610169491526,23.26271186440678,6.1440677966101696,30,30,340,242,146,77,79,61,51,0,0,1,1,0,1,0,0,1,0,0,0
8,514,486,23.72641509433962,25.87264150943396,7.099056603773585,30,35,308,211,144,97,62,73,53,50,0,0,1,0,1,0,0,0,0,0,0
9,533,467,23.930348258706466,24.104477611940297,6.442786069651741,30,35,296,166,135,111,79,66,63,42,42,0,0,0,0,0,0,0,0,0,0
10,507,493,23.91304347826087,23.429951690821255,5.700483091787439,30,35,292,178,84,101,99,65,64,53,37,27,0,0,0,0,0,0,0,0,0
11,486,514,22.591623036649214,25.287958115183248,6.30890052356021,30,35,268,193,78,70,87,97,60,57,47,25,18,0,0,0,0,0,0,0,0
12,488,512,24.675,26.95,6.425,30,35,278,161,110,52,60,82,82,61,53,32,19,10,0,0,0,0,0,0,0
13,495,505,24.897435897435898,26.615384615384617,6.897435897435898,30,35,270,166,109,60,52,60,76,68,59,37,25,14,4,0,0,0,0,0,0
14,499,501,24.37799043062201,27.320574162679424,7.105263157894737,30,35,288,165,75,81,61,50,52,70,56,47,31,17,6,1,0,0,0,0,0
15,494,506,23.376963350785342,25.837696335078533,7.015706806282722,30,35,274,166,84,61,77,63,41,54,64,43,38,23,9,3,0,0,0,0,0
16,470,530,23.52657004830918,26.014492753623188,6.256038647342995,30,35,284,169,81,62,62,61,58,42,51,47,35,29,14,4,1,0,0,0,0
17,479,521,23.982683982683984,26.515151515151516,6.558441558441558,30,35,324,147,85,59,50,63,62,41,36,50,32,31,12,7,1,0,0,0,0
18,483,517,22.972972972972972,27.61261261261261,7.387387387387387,30,35,311,189,83,46,53,49,50,63,32,37,35,28,13,9,2,0,0,0,0
19,497,503,24.262672811059907,27.649769585253456,8.087557603686635,30,35,303,192,96,55,41,53,45,52,46,27,36,24,17,10,3,0,0,0,0
20,481,519,25.10683760683761,25.705128205128204,7.0085470085470085,30,35,318,199,86,53,52,33,51,50,34,45,21,27,13,9,8,1,0,0,0
21,480,520,22.687224669603523,26.079295154185022,7.180616740088106,30,35,323,181,105,57,51,50,26,41,46,30,40,19,13,12,5,1,0,0,0
22,470,530,23.013100436681224,24.716157205240176,6.244541484716157,30,35,322,188,95,76,50,48,40,22,39,37,22,27,15,8,8,2,1,0,0
23,469,531,22.6,25.4,6.622222222222222,30,35,321,183,100,67,65,43,46,31,23,29,28,24,19,8,8,3,2,0,0
24,481,519,23.20175438596491,25.789473684210527,6.052631578947368,30,35,315,200,95,71,57,57,44,32,25,23,19,20,20,10,7,4,1,0,0
25,496,504,24.174107142857142,26.5625,6.450892857142857,30,35,316,183,115,62,57,56,56,36,23,28,19,12,14,13,7,2,1,0,0
26,490,510,23.766816143497756,25.582959641255606,7.376681614349776,30,35,320,176,98,76,53,52,49,52,33,19,27,17,7,10,9,1,1,0,0
27,480,520,22.976190476190474,25.952380952380953,6.785714285714286,30,35,296,200,87,73,66,56,44,43,43,28,20,15,11,7,7,3,1,0,0
28,493,507,23.066037735849058,25.400943396226417,6.6745283018867925,30,35,294,188,105,59,67,56,49,37,38,40,26,12,16,2,7,4,0,0,0
29,501,499,23.672985781990523,25.402843601895736,6.943127962085308,30,35,298,175,94,78,54,58,56,45,24,37,35,18,12,7,3,4,2,0,0
30,498,502,24.65437788018433,24.930875576036865,6.221198156682028,30,35,302,178,93,60,68,50,54,45,39,24,26,26,19,6,7,1,2,0,0
31,494,506,23.3953488372093,25.53488372093023,6.4186046511627906,30,35,305,170,99,62,51,65,41,43,51,28,23,20,21,13,3,4,1,0,0
32,498,502,23.577981651376145,25.43577981651376,6.261467889908257,30,35,305,180,93,61,57,52,54,39,42,39,22,17,12,14,10,1,2,0,0
33,510,490,23.356164383561644,27.374429223744293,6.8493150684931505,30,35,309,174,101,62,48,53,48,51,30,43,29,16,12,11,6,5,2,0,0
34,514,486,23.46846846846847,26.936936936936938,7.747747747747748,30,35,315,176,86,66,53,47,50,47,44,27,38,16,15,10,3,5,2,0,0
35,505,495,23.47826086956522,25.241545893719806,6.400966183574879,30,35,292,193,93,62,59,54,35,50,48,28,33,19,16,9,4,3,2,0,0
36,505,495,23.878504672897197,26.6588785046729,6.47196261682243,30,35,300,175,99,62,56,60,48,31,49,32,28,27,9,14,5,4,0,1,0
37,490,510,24.491525423728813,26.483050847457626,7.415254237288136,30,35,328,170,83,76,44,55,51,49,24,40,25,20,15,6,11,3,0,0,0
38,487,513,23.363636363636363,26.318181818181817,7.2272727272727275,30,35,315,187,88,55,66,38,50,52,35,27,30,18,19,6,6,8,0,0,0
39,496,504,23.544600938967136,25.539906103286384,6.173708920187793,30,35,303,185,99,65,56,64,35,50,37,30,25,16,13,12,3,7,0,0,0
40,491,509,25.02314814814815,26.75925925925926,6.3657407407407405,30,35,293,199,104,67,44,54,55,33,49,26,25,18,13,9,5,3,3,0,0
41,485,515,23.636363636363637,24.784688995215312,6.45933014354067,30,35,290,186,106,73,56,48,48,49,25,47,15,27,13,10,3,2,2,0,0
42,475,525,23.08219178082192,25.47945205479452,6.735159817351598,30,35,316,151,91,83,62,57,37,48,40,26,36,15,17,10,6,4,1,0,0
43,471,529,23.88372093023256,24.6046511627907,5.651162790697675,30,35,312,167,77,61,73,61,50,34,36,37,27,29,12,10,8,3,2,1,0
44,474,526,25.406698564593302,25.90909090909091,5.861244019138756,30,35,294,188,92,52,48,66,58,39,33,29,34,22,19,11,9,4,2,0,0
45,469,531,24.728506787330318,26.470588235294116,6.8099547511312215,30,35,309,170,102,59,48,51,57,45,34,27,27,27,15,15,3,8,2,1,0
46,484,516,24.103139013452914,26.345291479820627,6.771300448430493,30,35,315,173,96,59,56,45,53,47,40,23,25,23,21,12,4,5,2,1,0
47,460,540,22.960526315789473,26.57894736842105,7.214912280701754,30,35,321,178,93,67,45,55,39,47,43,38,18,16,17,12,5,4,1,1,0
48,458,542,23.063063063063062,26.44144144144144,7.252252252252252,30,35,319,177,91,76,51,40,54,33,41,40,27,13,13,12,7,4,2,0,0
49,480,520,22.805429864253394,26.244343891402714,7.601809954751131,30,35,309,191,97,63,67,48,29,55,23,42,27,19,11,6,8,4,1,0,0
50,483,517,24.195979899497488,26.90954773869347,6.432160804020101,30,35,283,194,97,75,62,59,46,32,42,24,40,22,10,6,3,5,0,0,0
51,480,520,23.80952380952381,25.023809523809526,6.309523809523809,30,35,286,190,96,61,70,57,55,38,30,33,25,31,15,6,2,4,1,0,0
52,494,506,23.620689655172413,25.862068965517242,6.724137931034483,30,35,277,193,98,62,60,65,50,43,39,23,29,23,23,6,6,3,0,0,0
53,509,491,24.400921658986174,27.211981566820278,6.820276497695852,30,35,293,178,108,60,53,56,55,54,33,28,28,10,24,13,3,3,1,0,0
54,518,482,24.19811320754717,26.014150943396228,6.485849056603773,30,35,296,171,106,71,52,52,59,38,49,26,23,21,15,9,7,4,0,1,0
55,516,484,23.511111111111113,27.11111111111111,7.955555555555556,30,35,320,159,81,81,55,48,53,52,43,33,16,22,15,9,7,4,1,1,0
56,509,491,22.59825327510917,25.655021834061134,6.593886462882096,30,35,324,176,82,57,70,50,44,52,40,40,17,15,12,7,8,4,2,0,0
57,504,496,24.260089686098656,27.130044843049326,6.457399103139013,30,35,316,193,81,57,49,66,46,41,45,40,22,15,16,3,6,3,1,0,0
58,504,496,24.194312796208532,27.55924170616114,6.919431279620853,30,35,295,196,112,58,42,50,58,41,31,44,28,19,12,8,3,2,1,0,0
59,506,494,23.767441860465116,25.41860465116279,7.325581395348837,30,35,294,196,99,77,45,39,49,55,31,33,29,19,20,7,3,3,1,0,0
60,515,485,24.369158878504674,23.901869158878505,6.588785046728972,30,35,300,169,116,76,60,37,40,45,48,26,29,21,15,12,3,3,0,0,0
61,501,499,22.665198237885463,24.823788546255507,6.211453744493392,30,35,312,173,107,70,72,47,37,37,44,36,22,12,18,7,3,3,0,0,0
62,493,507,23.051948051948052,25.90909090909091,6.70995670995671,30,35,325,175,91,70,73,56,39,34,34,40,18,12,17,7,7,1,1,0,0
63,482,518,23.00925925925926,25.99537037037037,6.967592592592593,30,35,308,190,91,68,61,70,46,38,27,23,33,16,10,11,3,4,1,0,0
64,493,507,24.665178571428573,26.696428571428573,6.941964285714286,30,35,316,177,101,67,51,61,64,40,31,19,26,21,9,10,3,4,0,0,0
65,507,493,23.88888888888889,25.85648148148148,6.412037037037037,30,35,307,186,92,71,53,49,62,55,33,28,14,20,15,8,3,3,1,0,0
66,515,485,23.369565217391305,26.23913043478261,7.130434782608695,30,35,314,196,90,65,59,42,45,55,41,28,24,9,16,11,3,1,1,0,0
67,519,481,22.93577981651376,25.527522935779817,6.8119266055045875,30,35,303,198,101,67,56,58,37,40,53,29,23,16,7,8,4,0,0,0,0
68,506,494,23.558139534883722,25.627906976744185,6.767441860465116,30,35,312,166,100,71,63,53,56,33,40,43,20,20,13,2,7,1,0,0,0
69,513,487,23.177570093457945,26.35514018691589,6.588785046728972,30,35,300,188,90,63,60,63,50,44,28,33,30,18,17,10,3,3,0,0,0
70,498,502,24.282511210762333,26.816143497757846,6.434977578475336,30,35,309,186,89,64,52,52,59,46,38,29,24,15,15,11,8,3,0,0,0
71,498,502,25.133928571428573,25.625,6.919642857142857,30,35,322,167,93,66,50,52,48,59,36,30,21,22,10,16,4,3,1,0,0
72,500,500,23.738532110091743,25.25229357798165,6.10091743119266,30,35,309,184,96,61,56,52,47,42,49,28,24,18,15,5,9,4,0,1,0
73,513,487,23.767441860465116,25.41860465116279,6.348837209302325,30,35,301,195,84,67,52,55,50,41,39,35,21,26,13,10,4,7,0,0,0
74,510,490,24.093023255813954,26.558139534883722,6.651162790697675,30,35,297,197,91,56,61,51,48,49,37,33,26,17,16,11,5,4,1,0,0
75,503,497,22.965367965367964,26.493506493506494,7.077922077922078,30,35,310,199,96,59,50,54,40,45,42,32,23,13,12,13,8,4,0,0,0
76,494,506,23.15126050420168,25.65126050420168,6.701680672268908,30,35,323,202,95,64,44,52,40,31,42,42,16,18,11,9,5,3,3,0,0
77,487,513,23.630434782608695,25.91304347826087,7.021739130434782,30,35,329,182,100,72,61,35,46,37,26,38,32,11,12,10,3,4,2,0,0
78,486,514,23.728448275862068,24.56896551724138,7.047413793103448,30,35,341,160,99,78,64,47,36,42,29,27,25,24,10,7,7,2,2,0,0
79,480,520,23.81165919282511,24.708520179372197,6.188340807174888,30,35,321,193,81,73,61,62,41,36,35,24,22,20,16,6,5,3,1,0,0
80,475,525,24.04564315352697,25.435684647302903,6.535269709543568,30,35,337,194,76,62,61,55,52,41,31,25,17,16,13,10,5,3,2,0,0
81,481,519,24.522727272727273,26.0,6.113636363636363,30,35,312,206,105,46,57,52,61,43,32,24,21,17,7,10,3,2,2,0,0
82,482,518,24.15948275862069,27.09051724137931,7.241379310344827,30,35,324,186,110,69,37,57,46,54,40,23,20,9,10,5,4,3,1,2,0
83,476,524,23.48341232227488,25.9478672985782,7.5829383886255926,30,35,304,187,103,81,61,33,61,36,45,35,21,13,9,4,1,5,0,1,0
84,465,535,22.041284403669724,25.96330275229358,6.9495412844036695,30,35,308,181,94,66,75,51,36,57,36,38,26,11,14,3,0,2,1,1,0
85,464,536,24.70046082949309,25.898617511520737,6.221198156682028,30,35,305,183,102,47,74,59,47,35,50,27,34,16,7,9,2,0,2,1,0
86,465,535,23.65566037735849,26.15566037735849,5.754716981132075,30,35,298,185,100,61,46,70,51,42,35,44,20,25,11,8,2,0,2,0,0
87,467,533,24.2,26.022222222222222,7.644444444444445,30,35,313,183,80,69,57,49,61,49,29,39,22,20,19,4,5,1,0,0,0
88,486,514,23.170731707317074,26.146341463414632,7.560975609756097,30,35,288,197,94,64,66,42,47,59,39,27,31,22,8,12,3,1,0,0,0
89,483,517,24.155555555555555,26.533333333333335,6.022222222222222,30,35,312,174,96,61,56,59,35,48,49,35,25,23,12,7,7,1,0,0,0
90,498,502,23.559322033898304,25.99576271186441,6.2923728813559325,30,35,336,163,88,71,49,55,57,23,48,35,23,21,16,7,4,4,0,0,0
91,499,501,23.986175115207374,26.682027649769584,7.258064516129032,30,35,312,187,92,72,63,42,52,45,23,48,22,17,12,10,2,1,0,0,0
92,497,503,23.783783783783782,25.27027027027027,7.162162162162162,30,35,311,194,84,63,57,59,47,38,41,22,39,14,14,12,5,0,0,0,0
93,495,505,23.318181818181817,26.318181818181817,7.045454545454546,30,35,315,175,101,60,54,53,50,44,34,37,18,26,13,14,5,1,0,0,0
94,508,492,24.790697674418606,26.348837209302324,7.046511627906977,30,35,304,187,96,60,57,45,58,39,44,29,24,19,18,11,8,1,0,0,0
95,490,510,24.45175438596491,25.021929824561404,6.535087719298246,30,35,318,179,100,56,49,51,44,47,36,36,22,19,17,11,9,5,1,0,0
96,499,501,23.304347826086957,25.847826086956523,6.891304347826087,30,35,323,186,87,70,48,45,45,41,41,24,29,25,9,14,7,3,3,0,0
97,514,486,22.096774193548388,25.391705069124423,7.258064516129032,30,35,302,210,85,68,60,40,42,41,35,34,21,22,12,9,11,5,3,0,0
98,513,487,23.24200913242009,25.958904109589042,7.511415525114155,30,35,308,184,102,58,66,54,44,29,39,30,23,14,21,9,8,8,2,1,0
99,503,497,22.956521739130434,25.41304347826087,6.543478260869565,30,35,316,193,86,73,57,56,52,32,25,36,24,14,13,10,5,4,4,0,0
100,500,500,24.537037037037038,26.921296296296298,6.550925925925926,30,35,307,184,110,58,60,50,54,50,24,21,33,16,9,13,5,4,2,0,0
